url,outlet,SB,id,RC1_Position_CL,RC1_Position_CR,RC2_Position_CL,RC2_Position_CR,RC3_Position_CL,RC3_Position_CR,RC4_Position_CL,RC4_Position_CR,RC5_Position_CL,RC5_Position_CR,RC6_Position_CL,RC6_Position_CR,Overall_Position_CL,Overall_Position_CR,SB_labeled
https://tn.com.ar/politica/comienza-el-24a-la-marcha-en-apoyo-al-gobierno-en-el-obelisco_989001/,Todo Noticias,0.5,-6197511163495632397,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1.0
https://www.radiodos.com.ar/25973-macri-el-acuerdo-con-la-union-europea-es-un-puente-hacia-el-futuro,Radio Dos,0.6,-1274222415797594788,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1.0
https://www.infobae.com/politica/2019/08/14/charla-con-macri-un-mano-a-mano-con-cristina-kirchner-y-reunion-con-gobernadores-detalles-del-dia-de-alberto-fernandez/?utm_source=dlvr.it&utm_medium=twitter,Infobae,-0.12,6655831873359257935,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0
https://www.clarin.com/politica/gobierno-quiere-subastar-19-propiedades-ex-secretario-nestor-kirchner_0_ThzMN1FKs.html,Clarin,-0.2,-2641318094784181320,-1,1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1.0
https://www.infobae.com/politica/2019/06/01/maximo-kirchner-que-nadie-piense-que-este-gobierno-esta-derrotado/?utm_source=dlvr.it&utm_medium=twitter,Infobae,-0.4,3481387246196521306,0,0,1,-1,0,0,1,-1,0,-1,0,0,0,-1,-1.0
https://www.infobae.com/politica/2019/07/23/macri-y-vidal-visitaron-un-centro-deportivo-en-bahia-blanca-e-inauguraron-un-parque-eolico-en-pehuen-co/?utm_source=dlvr.it&utm_medium=twitter,Infobae,0.4,194449132334266678,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1.0
https://radiomitre.cienradios.com/alberto-fernandez-sobre-el-paro-de-pilotos-complica-la-vida-de-mucha-gente/?utm_source=twitter&utm_medium=nota&utm_campaign=socialshare,Radio Mitre,0.166666666666666,-5392723545543971168,1,0,1,0,0,0,0,0,1,-1,0,0,0,0,0.0
https://www.eldestapeweb.com/nota/miguel-angel-pichetto-ya-pidio-la-renuncia-de-un-funcionario-clave-de-macri--20196219400,El Destape,-1.0,-4268037820133167149,0,0,0,-1,0,0,0,-1,0,1,0,0,0,0,0.0
https://www.ambito.com/politica/cgt/para-la-es-muy-peligroso-lo-que-puede-pasar-si-gana-macri-n5044359,Ambito Financiero,0.0,-7608715102214611745,1,-1,1,-1,1,-1,1,-1,1,-1,0,-1,1,-1,-1.0
https://www.perfil.com/noticias/politica/alberto-insistira-con-el-debate-economico-para-ampliar-la-diferencia-contra-macri.phtml?rd=1,Perfil,0.0,5824936445109608173,0,0,1,0,1,-1,1,-1,1,-1,0,0,1,-1,-1.0
https://www.infobae.com/teleshow/paso-en-la-tv/2019/03/28/mirtha-legrand-dio-detalles-de-su-anhelado-encuentro-con-la-reina-letizia-le-pregunte-si-podia-saludarla-con-un-beso/,Infobae,0.5,7743638402663626007,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0.0
https://www.clarin.com/sociedad/muerte-argentina-punta-cana-hotel-niega-electrocutado-muelle_0_YA1GuaYMq.html,Clarin,-1.0,1955308864608030637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
https://www.eldestapeweb.com/nota/los-macri-critican-la-intervencion-del-correo-argentino-pero-aceptan-al-coadministrador-nombrado-a-dedo-201991714310,El Destape,-0.666666666666666,9124826870305273952,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1.0
https://www.cronista.com/finanzas-mercados/En-Wall-Street-negocian-dolar-de-mas-de-50-para-despues-de-las-PASO-20190421-0028.html,El Cronista,0.0,-6606376849029553058,0,0,-1,0,0,0,-1,0,-1,0,-1,0,-1,0,1.0
https://tn.com.ar/politica/miguel-angel-pichetto-vinculo-al-papa-francisco-con-el-reclamo-del-arzobispo-de-salta-macri_994849/,Todo Noticias,-0.4,3992949361794772861,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
https://www.clarin.com/politica/mauricio-macri-homenajeo-soldados-asesinados-montoneros-violencia-70-capitulo-oscuro-queremos-volver-_0__uL77UU-.html,Clarin,0.0,-6631722800442127754,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1.0
https://www.eldestapeweb.com/nota/crisis-economica-cerro-la-pizzeria-que-visito-mauricio-macri-hace-un-ano-201992414160,El Destape,-0.5,-1862115571956204026,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1.0
https://www.contextotucuman.com/nota/154567/daniel-scioli-prepara-la-baja-de-su-carrera-presidencial-para-unirse-al-macriperonismo.html#.XQt1AobW8qs.twitter,Contexto,0.2,7411120933976963989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
https://www.ambito.com/politica/poder-judicial-en-emergencia-falta-fondos-dispara-alerta-n5019736,Ambito Financiero,0.0,8270681403127523586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
https://www.pagina12.com.ar/210657-vidal-encubrio-los-problemas-que-genero-macri,Pagina 12,-1.0,5494373297213416113,0,-1,0,-1,0,-1,0,-1,1,-1,0,-1,0,-1,-1.0
https://www.clarin.com/politica/jose-pepe-mujica-alberto-fernandez-argentina-deberia-elegir-mandrake-_0_sBjogMrM5.html?utm_medium=Social&utm_source=Twitter#Echobox=1568033818,Clarin,0.25,1727367450422062412,1,-1,1,-1,0,-1,1,-1,1,-1,1,-1,1,-1,-1.0
https://www.eldestapeweb.com/nota/elecciones-2019-como-se-podrian-bajar-los-intereses-de-las-leliq--201972920110,El Destape,0.666666666666666,3854876077660909861,1,-1,1,-1,0,0,1,-1,1,-1,0,-1,1,-1,-1.0
https://www.pagina12.com.ar/218824-asbesto-denuncian-a-macri-y-larreta-por-la-compra-de-vagones,Pagina 12,-0.285714285714285,-4302095765653704662,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1.0
https://www.infobae.com/2014/12/08/1613651-pese-su-credo-estatista-el-kirchnerismo-invirtio-la-mitad-que-los-90-infraestructura/,Infobae,0.666666666666666,-7294010331448887249,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1.0
https://www.lanacion.com.ar/politica/resultados-de-las-elecciones-en-salta-capital-segui-el-recuento-de-votos-de-las-nid2280716/?utm_term=Autofeed&utm_medium=Echobox&utm_source=Twitter#Echobox=1566669648,La Nacion,0.0,-932141861322881785,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0.0
